,Unnamed: 0,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
2964,3100,Scarpe Sportive,42.5,uomo,JOMA,ACE - Sneakers basse - blue/mint/orange,129.99,129.99,https://www.zalando.it/joma-da-tennis-per-terra-battuta-bluemintorange-j3342a0ld-k11.html?size=42.5,ACE,sneakers basse,blue/mint/orange
2965,3101,Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 ULTIMATE LOW FG/AG - Scarpe da calcetto con tacchetti - gray skies/white/fizzy apple,193.16,229.95,https://www.zalando.it/puma-future-7-ultimate-low-fgag-scarpe-da-calcetto-con-tacchetti-gray-skieswhitefizzy-apple-pu142a1ud-k12.html?size=42.5,FUTURE 7 ULTIMATE LOW FG/AG,scarpe da calcetto con tacchetti,gray skies/white/fizzy apple
2966,3102,Scarpe Sportive,42.5,uomo,PUMA,KING MATCH UNISEX - Scarpe da calcetto - glowing red white red fire,80.0,80.0,https://www.zalando.it/puma-king-match-unisex-scarpe-da-calcetto-glowing-red-white-red-fire-pu144a0dt-g11.html?size=42.5,KING MATCH UNISEX,scarpe da calcetto,glowing red white red fire
2967,3103,Scarpe Sportive,42.5,uomo,NEW BALANCE,FURON PRO FG V8 - Scarpe da calcetto con tacchetti - white red,150.0,150.0,https://www.zalando.it/new-balance-furon-pro-scarpe-da-calcetto-con-tacchetti-white-red-ne244a01f-a11.html?size=42.5,FURON PRO FG V8,scarpe da calcetto con tacchetti,white red
2968,3104,Scarpe Sportive,42.5,uomo,PUMA,FUTURE 7 ULTIMATE LOW FG/AG - Scarpe da calcetto con tacchetti - sunset glow/black/sun stream,193.16,229.95,https://www.zalando.it/puma-future-7-ultimate-low-fgag-scarpe-da-calcetto-con-tacchetti-sunset-glowblacksun-stream-pu142a1qg-h11.html?size=42.5,FUTURE 7 ULTIMATE LOW FG/AG,scarpe da calcetto con tacchetti,sunset glow/black/sun stream
2969,3105,Scarpe Sportive,42.5,uomo,PUMA,KING PRO FG/AG - Scarpe da calcetto con tacchetti - glowing red/white/red fire,71.99,119.99,https://www.zalando.it/puma-king-pro-fgag-scarpe-da-calcetto-con-tacchetti-glowing-redwhitered-fire-pu142a1wq-g11.html?size=42.5,KING PRO FG/AG,scarpe da calcetto con tacchetti,glowing red/white/red fire
2970,3106,Scarpe Sportive,42.5,uomo,JOMA,TOPFLEX - Scarpe da calcetto - navy,74.99,74.99,https://www.zalando.it/joma-topflex-scarpe-da-calcetto-navy-j3342a0lf-k11.html?size=42.5,TOPFLEX,scarpe da calcetto,navy
2971,3107,Scarpe Sportive,42.5,uomo,JOMA,ACE - Scarpe da tennis per tutte le superfici - blue/mint/orange,129.99,129.99,https://www.zalando.it/joma-scarpe-da-tennis-per-tutte-le-superfici-bluemintorange-j3342a0lq-k11.html?size=42.5,ACE,scarpe da tennis per tutte le superfici,blue/mint/orange
2972,3108,Scarpe Sportive,42.5,uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - blue crystal cool weather,150.0,150.0,https://www.zalando.it/puma-magnify-nitro-scarpe-da-corsa-su-strada-blue-crystal-cool-weather-pu142a1zc-k11.html?size=42.5,MAGNIFY NITRO,scarpe da corsa su strada,blue crystal cool weather
2973,3109,Scarpe Sportive,42.5,uomo,NEW BALANCE,FURON PRO FG V7+. - Scarpe da calcetto con tacchetti - white black,161.0,230.0,https://www.zalando.it/new-balance-regalo-per-nascita-white-black-ne244a00v-t11.html?size=42.5,FURON PRO FG V7+.,scarpe da calcetto con tacchetti,white black
2974,3110,Scarpe Sportive,42.5,uomo,MIZUNO,WAVE RIDER TT 2 - Scarpe da trail running - vintage indigo/ether/neo mint,159.99,159.99,https://www.zalando.it/mizuno-wave-rider-tt-2-scarpe-da-trail-running-vintage-indigoetherneo-mint-m2742a0jc-k12.html?size=42.5,WAVE RIDER TT 2,scarpe da trail running,vintage indigo/ether/neo mint
2975,3111,Scarpe Sportive,42.5,uomo,PUMA,KING IT - Scarpe da calcetto - black dark crimson,75.0,75.0,https://www.zalando.it/puma-king-it-scarpe-da-calcetto-black-dark-crimson-pu142a181-q14.html?size=42.5,KING IT,scarpe da calcetto,black dark crimson
2976,3112,Scarpe Sportive,42.5,uomo,PUMA,KING ULTIMATE FOREVER - Scarpe da calcetto con tacchetti - feather gray/electric lime/white/flat light gray,219.95,219.95,https://www.zalando.it/puma-king-ultimate-forever-scarpe-da-calcetto-con-tacchetti-feather-grayelectric-limewhiteflat-light-gray-pu142a1wp-a11.html?size=42.5,KING ULTIMATE FOREVER,scarpe da calcetto con tacchetti,feather gray/electric lime/white/flat light gray
2977,3113,Scarpe Sportive,42.5,uomo,NEW BALANCE,442 PRO AG V2. - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-sneakers-basse-black-red-ne212p00f-q11.html?size=42.5,442 PRO AG V2.,scarpe da calcetto con tacchetti,black red
2978,3114,Scarpe Sportive,42.5,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black/dark gray,129.99,129.99,https://www.zalando.it/puma-velocity-nitro-scarpe-da-corsa-su-strada-blackdark-gray-pu142a1yb-q11.html?size=42.5,VELOCITY NITRO,scarpe da corsa su strada,black/dark gray
2979,3115,Scarpe Sportive,42.5,uomo,NEW BALANCE,TEKELA MAGIA FG V4 - Scarpe da calcetto con tacchetti - black red,150.0,150.0,https://www.zalando.it/new-balance-tekela-magia-fg-v4-scarpe-da-calcetto-con-tacchetti-black-red-ne244a01h-q11.html?size=42.5,TEKELA MAGIA FG V4,scarpe da calcetto con tacchetti,black red
2980,3116,Scarpe Sportive,42.5,uomo,UNDER ARMOUR,MAGNETICO ELITE 3 FG - Scarpe da calcio con tacchetti - purple,209.97,249.95,https://www.zalando.it/under-armour-magnetico-elite-3-fg-scarpe-da-calcio-con-tacchetti-purple-un244a02u-i11.html?size=42.5,MAGNETICO ELITE 3 FG,scarpe da calcio con tacchetti,purple
2981,3117,Scarpe Sportive,42.0,uomo,PUMA,MORPHIC - Scarpe da corsa su strada - white silver team royal,55.95,80.0,https://www.zalando.it/puma-morphic-sneakers-basse-white-silver-team-royal-pu115o0pg-a21.html?size=42,MORPHIC,scarpe da corsa su strada,white silver team royal
2982,3118,Scarpe Sportive,42.0,uomo,JOMA,MASTER 1000 - da tennis per terra battuta - white/black,45.99,45.99,https://www.zalando.it/joma-da-tennis-per-terra-battuta-whiteblack-j3342a0l1-a11.html?size=42,MASTER 1000,da tennis per terra battuta,white/black
2983,3119,Scarpe Sportive,42.0,uomo,PUMA,SCOOT ZEROS - Scarpe da basket - feather gray/wild berry,54.99,99.99,https://www.zalando.it/puma-scoot-zeros-scarpe-da-basket-feather-graywild-berry-pu142a1z2-c11.html?size=42,SCOOT ZEROS,scarpe da basket,feather gray/wild berry
2984,3120,Scarpe Sportive,42.0,uomo,PUMA,DARTER PRO - Scarpe da corsa su strada - white-sun struck-heat fire,63.95,80.0,https://www.zalando.it/puma-darter-pro-scarpe-da-allenamento-white-sun-struck-heat-fire-zzo32y902-t00.html?size=42,DARTER PRO,scarpe da corsa su strada,white-sun struck-heat fire
2985,3121,Scarpe Sportive,42.0,uomo,PUMA,ALL-PRO NITRO DYLAN EXHIBIT - Scarpe da basket - vivid blue tropical blue,64.99,129.99,https://www.zalando.it/puma-all-pro-nitro-dylan-exhibit-scarpe-da-basket-vivid-blue-tropical-blue-pu142a1z4-k11.html?size=42,ALL pro nitro dylan exhibit,Scarpe da basket,vivid blue tropical blue
2986,3122,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - white,96.99,129.99,https://www.zalando.it/under-armour-hovr-apparition-scarpe-da-allenamento-white-un241a0ej-a11.html?size=42,APPARITION,scarpe da allenamento,white
2987,3123,Scarpe Sportive,42.0,uomo,PUMA,DISPERSE XT 4 UNISEX - Scarpe da allenamento - loden green/black/green glare,45.95,65.0,https://www.zalando.it/puma-disperse-xt-4-unisex-scarpe-da-allenamento-loden-greenblackgreen-glare-pu144a0cm-m11.html?size=42,DISPERSE XT 4 UNISEX,scarpe da allenamento,loden green/black/green glare
2988,3124,Scarpe Sportive,42.0,uomo,PUMA,VOLTAIC EVO  - Scarpe da corsa su strada - black-stormy slate-for all time red,59.95,80.0,https://www.zalando.it/puma-voltaic-evo-scarpe-da-trail-running-black-stormy-slate-for-all-time-red-pu115c005-q11.html?size=42,VOLTAIC EVO,scarpe da corsa su strada,black-stormy slate-for all time red
2989,3125,Scarpe Sportive,42.0,uomo,PUMA,NOVA SMASH - Scarpe da padel - white/vivid blue/heat fire/black,49.99,49.99,https://www.zalando.it/puma-nova-smash-scarpe-da-padel-whitevivid-blueheat-fireblack-pu142a1xb-a11.html?size=42,NOVA SMASH,scarpe da padel,white/vivid blue/heat fire/black
2990,3126,Scarpe Sportive,42.0,uomo,ASICS,SCOUT 3 - Scarpe da trail running - black/nova orange,64.99,64.99,https://www.zalando.it/asics-scout-3-scarpe-da-trail-running-blacknova-orange-as142a11a-q15.html?size=42,SCOUT 3,scarpe da trail running,black/nova orange
2991,3127,Scarpe Sportive,42.0,uomo,PUMA,FLYER LITE 3 - Scarpe da corsa su strada - black/white,29.95,50.0,https://www.zalando.it/puma-flyer-lite-3-unisex-scarpe-da-corsa-su-strada-blackwhite-pu144a0cl-q11.html?size=42,FLYER LITE 3,scarpe da corsa su strada,black/white
2992,3128,Scarpe Sportive,42.0,uomo,PUMA,POUNCE LITE - Scarpe da trail running - gold black,38.95,55.0,https://www.zalando.it/puma-scarpe-running-neutre-gold-black-pu144a0ck-q11.html?size=42,POUNCE LITE,scarpe da trail running,gold black
2993,3129,Scarpe Sportive,42.0,uomo,PUMA,SKYROCKET LITE - Scarpe da trail running - black/cool dark gray,44.95,60.0,https://www.zalando.it/puma-skyrocket-lite-scarpe-da-trail-running-blackcool-dark-gray-pu142a1xo-q11.html?size=42,SKYROCKET LITE,scarpe da trail running,black/cool dark gray
2994,3130,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,CHARGED COMMIT TR 4 - Scarpe da allenamento - black,67.99,79.99,https://www.zalando.it/under-armour-charged-commit-tr-4-unisex-scarpe-da-allenamento-black-un242a0l9-q12.html?size=42,CHARGED COMMIT TR 4,scarpe da allenamento,black
2995,3131,Scarpe Sportive,42.0,uomo,PUMA,ALL-PRO NITRO DRESS CODE - Scarpe da basket - pink fruit,83.99,129.99,https://www.zalando.it/puma-all-pro-nitro-dress-code-scarpe-da-basket-pink-fruit-pu142a1z3-j11.html?size=42,ALL pro nitro dress code,Scarpe da basket,pink fruit
2996,3132,Scarpe Sportive,42.0,uomo,ASICS,GEL-QUANTUM LYTE II - Scarpe da allenamento - white fellow yellow,95.33,95.33,https://www.zalando.it/asics-sneakers-basse-white-fellow-yellow-as112p000-a11.html?size=42,GEL quantum lyte ii,Scarpe da allenamento,white fellow yellow
2997,3133,Scarpe Sportive,42.0,uomo,PUMA,COURT PRO MARBLE UNISEX - Scarpe da basket - cool mid gray/black,48.99,74.99,https://www.zalando.it/puma-court-pro-marble-scarpe-da-basket-cool-mid-grayblack-pu142a1xi-q11.html?size=42,COURT PRO MARBLE UNISEX,scarpe da basket,cool mid gray/black
2998,3134,Scarpe Sportive,42.0,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - black-yellow alert-pure magenta,52.95,70.0,https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-black-yellow-alert-pure-magenta-pu142a1y5-q11.html?size=42,SCEND PRO 2,scarpe da corsa su strada,black-yellow alert-pure magenta
2999,3135,Scarpe Sportive,42.0,uomo,ASICS,GEL-EXCITE 2 - Scarpe da trail running - lime green/black,89.99,89.99,https://www.zalando.it/asics-gel-excite-2-scarpe-da-trail-running-lime-greenblack-as142a16u-m11.html?size=42,GEL excite 2,Scarpe da trail running,lime green/black
3000,3136,Scarpe Sportive,42.0,uomo,PUMA,POUNCE LITE UNISEX - Scarpe da corsa su strada - white/black,38.95,55.0,https://www.zalando.it/puma-scarpe-running-neutre-whiteblack-pu144a0cj-a11.html?size=42,POUNCE LITE UNISEX,scarpe da corsa su strada,white/black
3001,3137,Scarpe Sportive,42.0,uomo,PUMA,SKYROCKET LITE - Scarpe da trail running - loden green black,41.95,60.0,https://www.zalando.it/puma-skyrocket-lite-scarpe-da-trail-running-loden-green-black-pu142a1xo-m11.html?size=42,SKYROCKET LITE,scarpe da trail running,loden green black
3002,3138,Scarpe Sportive,42.0,uomo,ASICS,UPCOURT 6 - Scarpe da pallamano - white/vintage indigo,57.99,64.99,https://www.zalando.it/asics-upcourt-6-scarpe-da-pallamano-whitevintage-indigo-as142a158-a11.html?size=42,UPCOURT 6,scarpe da pallamano,white/vintage indigo
3003,3139,Scarpe Sportive,42.0,uomo,JOMA,MASTER 1000 - da tennis per terra battuta - black/white,45.99,45.99,https://www.zalando.it/joma-da-tennis-per-terra-battuta-blackwhite-j3342a0l7-q11.html?size=42,MASTER 1000,da tennis per terra battuta,black/white
3004,3140,Scarpe Sportive,42.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/peaceful blue/cool light gray,57.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitepeaceful-bluecool-light-gray-pu115o0nn-a25.html?size=42,CAVEN 2.0 UNISEX,scarpe da basket,white/peaceful blue/cool light gray
3005,3141,Scarpe Sportive,42.0,uomo,PUMA,FUSE 3.0 - Scarpe da allenamento - green moon/black,83.95,120.0,https://www.zalando.it/puma-fuse-30-scarpe-da-allenamento-green-moonblack-pu142a1r6-m11.html?size=42,FUSE 3.0,scarpe da allenamento,green moon/black
3006,3142,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - hydro green,96.99,129.99,https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-hydro-green-un244a02e-m11.html?size=42,APPARITION,scarpe da allenamento,hydro green
3007,3143,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - white/castlerock/ares red,90.99,129.99,https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-whitecastlerockares-red-un244a02c-a12.html?size=42,APPARITION,scarpe da allenamento,white/castlerock/ares red
3008,3144,Scarpe Sportive,42.0,uomo,ASICS,SCOUT 3 - Scarpe da trail running - black,64.99,64.99,https://www.zalando.it/asics-trail-scout-3-scarpe-da-trail-running-black-as142a11a-q12.html?size=42,SCOUT 3,scarpe da trail running,black
3009,3145,Scarpe Sportive,42.0,uomo,PUMA,DARTER PRO - Scarpe da corsa su strada - cool weather/green glare,63.95,80.0,https://www.zalando.it/puma-darter-pro-scarpe-da-corsa-su-strada-cool-weathergreen-glare-pu142a1y6-k11.html?size=42,DARTER PRO,scarpe da corsa su strada,cool weather/green glare
3010,3146,Scarpe Sportive,42.0,uomo,ASICS,COURT SLIDE 4 - Scarpe da tennis per tutte le superfici - white/saxon green,57.99,64.99,https://www.zalando.it/asics-court-slide-4-scarpe-da-tennis-per-tutte-le-superfici-whitesaxon-green-as142a17f-a11.html?size=42,COURT SLIDE 4,scarpe da tennis per tutte le superfici,white/saxon green
3011,3147,Scarpe Sportive,42.0,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - yellow alert/black,52.95,70.0,https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-yellow-alertblack-pu142a1y5-e11.html?size=42,SCEND PRO 2,scarpe da corsa su strada,yellow alert/black
3012,3148,Scarpe Sportive,42.0,uomo,PUMA,CELL THRILL UNISEX - Scarpe da allenamento - for all time red/black,55.49,64.99,https://www.zalando.it/puma-cell-thrill-unisex-scarpe-da-allenamento-for-all-time-redblack-pu144a0by-g11.html?size=42,CELL THRILL UNISEX,scarpe da allenamento,for all time red/black
3013,3149,Scarpe Sportive,42.0,uomo,PUMA,DAGGER UNISEX - Scarpe da basket - elektro green/black,46.99,84.99,https://www.zalando.it/puma-dagger-scarpe-da-basket-elektro-greenblack-pu142a1xk-m11.html?size=42,DAGGER UNISEX,scarpe da basket,elektro green/black
3014,3150,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - varsity gold,54.99,99.99,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-varsity-gold-ne215o05f-e11.html?size=42,480 UNISEX,scarpe da basket,varsity gold
3015,3151,Scarpe Sportive,42.0,uomo,PUMA,SOLARFLASH III - Scarpe da pallamano - white/blue horizon,58.99,69.99,https://www.zalando.it/puma-solarflash-iii-scarpe-da-pallamano-whiteblue-horizon-pu142a1ss-a11.html?size=42,SOLARFLASH III,scarpe da pallamano,white/blue horizon
3016,3152,Scarpe Sportive,42.0,uomo,PUMA,NOVA COURT - Scarpe da padel - white/black/vivid blue/heat fire,74.99,74.99,https://www.zalando.it/puma-nova-court-scarpe-da-padel-whiteblackvivid-blueheat-fire-pu142a1xa-a11.html?size=42,NOVA COURT,scarpe da padel,white/black/vivid blue/heat fire
3017,3153,Scarpe Sportive,42.0,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - white/black/green glare,70.0,70.0,https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-whiteblackgreen-glare-pu142a1y5-a11.html?size=42,SCEND PRO 2,scarpe da corsa su strada,white/black/green glare
3018,3154,Scarpe Sportive,42.0,uomo,NEW BALANCE,HESI LOW - Scarpe da basket - oyster white,59.99,119.99,https://www.zalando.it/new-balance-hesi-low-v2-scarpe-da-basket-oyster-white-ne242a0o5-a11.html?size=42,HESI LOW,scarpe da basket,oyster white
3019,3155,Scarpe Sportive,42.0,uomo,PUMA,X CELL NOVA UNISEX - Scarpe da allenamento - black/for all time red,58.99,69.99,https://www.zalando.it/puma-x-cell-nova-unisex-scarpe-da-allenamento-blackfor-all-time-red-pu144a0bj-q14.html?size=42,X CELL NOVA UNISEX,scarpe da allenamento,black/for all time red
3020,3156,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - anthracite/black/steel,118.99,139.99,https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-anthraciteblacksteel-un242a0lb-q13.html?size=42,REIGN 6,scarpe da allenamento,anthracite/black/steel
3021,3157,Scarpe Sportive,42.0,uomo,PUMA,DISPERSE XT 4 UNISEX - Scarpe da allenamento - for all time red/team regal red/white,51.99,64.99,https://www.zalando.it/puma-disperse-xt-4-unisex-scarpe-da-allenamento-for-all-time-redteam-regal-redwhite-pu144a0d8-g11.html?size=42,DISPERSE XT 4 UNISEX,scarpe da allenamento,for all time red/team regal red/white
3022,3158,Scarpe Sportive,42.0,uomo,ASICS,NOVABLAST 5 - Scarpe da corsa su strada - pure aqua/seal grey,149.99,149.99,https://www.zalando.it/asics-novablast-5-scarpe-da-corsa-su-strada-pure-aquaseal-grey-as142a17k-c11.html?size=42,NOVABLAST 5,scarpe da corsa su strada,pure aqua/seal grey
3023,3159,Scarpe Sportive,42.0,uomo,ASICS,QUANTUM II - Scarpe da allenamento - black neon lime,106.28,106.28,https://www.zalando.it/asics-sneakers-basse-black-neon-lime-as142a18e-q11.html?size=42,QUANTUM II,scarpe da allenamento,black neon lime
3024,3160,Scarpe Sportive,42.0,uomo,PUMA,VOLTAIC EVO  - Scarpe da corsa su strada - navy black almost apricot,55.95,80.0,https://www.zalando.it/puma-voltaic-evo-scarpe-da-trail-running-navy-black-almost-apricot-pu115c005-k11.html?size=42,VOLTAIC EVO,scarpe da corsa su strada,navy black almost apricot
3025,3161,Scarpe Sportive,42.0,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - black/flat dark gray,52.95,70.0,https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-blackflat-dark-gray-pu142a1y5-q12.html?size=42,SCEND PRO 2,scarpe da corsa su strada,black/flat dark gray
3026,3162,Scarpe Sportive,42.0,uomo,JOMA,DRIBLING - Scarpe da calcetto con tacchetti - white,37.59,43.99,https://www.zalando.it/joma-dribling-scarpe-da-calcetto-con-tacchetti-white-j3342a0m3-a11.html?size=42,DRIBLING,scarpe da calcetto con tacchetti,white
3027,3163,Scarpe Sportive,42.0,uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - olive- black,55.95,70.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-olive-black-pu115o0wk-m11.html?size=42,RETALIATE 3,scarpe da corsa su strada,olive- black
3028,3164,Scarpe Sportive,42.0,uomo,PUMA,ALL-PRO NITRO CDMX - Scarpe da basket - aquatic/sparkling green,118.99,139.99,https://www.zalando.it/puma-all-pro-nitro-cdmx-scarpe-da-basket-aquaticsparkling-green-pu142a1vv-k11.html?size=42,ALL pro nitro cdmx,Scarpe da basket,aquatic/sparkling green
3029,3165,Scarpe Sportive,42.0,uomo,PUMA,ANZARUN LITE - Scarpe da corsa su strada - white,43.95,55.0,https://www.zalando.it/puma-anzarun-lite-unisex-scarpe-da-fitness-white-pu144a07j-a11.html?size=42,ANZARUN LITE,scarpe da corsa su strada,white
3030,3166,Scarpe Sportive,42.0,uomo,MIZUNO,CYCLONE SPEED 5 - Scarpe da pallavolo - white/blue,57.99,64.99,https://www.zalando.it/mizuno-cyclone-speed-5-scarpe-da-pallavolo-whiteblue-m2742a0l8-a11.html?size=42,CYCLONE SPEED 5,scarpe da pallavolo,white/blue
3031,3167,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - prism purple,69.99,99.99,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-prism-purple-ne215o05f-c11.html?size=42,480 UNISEX,scarpe da basket,prism purple
3032,3168,Scarpe Sportive,42.0,uomo,ASICS,GEL-VENTURE 10 - Scarpe da corsa su strada - saxon green/black,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-corsa-su-strada-saxon-greenblack-as142a17t-m11.html?size=42,GEL venture 10,Scarpe da corsa su strada,saxon green/black
3033,3169,Scarpe Sportive,42.0,uomo,PUMA,SOFTRIDE CARSON - Scarpe da corsa su strada - velvet moss loden green yellow alert,31.95,55.0,https://www.zalando.it/puma-softride-carson-scarpe-da-corsa-su-strada-velvet-moss-loden-green-yellow-alert-pu141a126-o11.html?size=42,SOFTRIDE CARSON,scarpe da corsa su strada,velvet moss loden green yellow alert
3034,3170,Scarpe Sportive,42.0,uomo,PUMA,SOFTRIDE ENZO 5 BIOTIC WRAP UNISEX - Scarpe da allenamento - cool light gray/vivid blue/navy,63.99,74.99,https://www.zalando.it/puma-softride-enzo-5-biotic-wrap-unisex-scarpe-da-allenamento-cool-light-grayvivid-bluenavy-pu144a0cy-c11.html?size=42,SOFTRIDE ENZO 5 BIOTIC WRAP UNISEX,scarpe da allenamento,cool light gray/vivid blue/navy
3035,3171,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,APPARITION - Scarpe da allenamento - black/metallic black/castlerock,129.99,129.99,https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-blackmetallic-blackcastlerock-un244a02c-q11.html?size=42,APPARITION,scarpe da allenamento,black/metallic black/castlerock
3036,3172,Scarpe Sportive,42.0,uomo,ASICS,MAGIC SPEED 4 - Scarpe da corsa su strada - soothing sea/black,179.95,179.95,https://www.zalando.it/asics-magic-speed-4-scarpe-da-corsa-su-strada-soothing-seablack-as142a163-k11.html?size=42,MAGIC SPEED 4,scarpe da corsa su strada,soothing sea/black
3037,3173,Scarpe Sportive,42.0,uomo,PUMA,FUSE 3.0 - Scarpe da allenamento - galactic gray/black/green glare,83.95,120.0,https://www.zalando.it/puma-fuse-30-scarpe-da-allenamento-galactic-grayblackgreen-glare-pu142a1r6-c12.html?size=42,FUSE 3.0,scarpe da allenamento,galactic gray/black/green glare
3038,3174,Scarpe Sportive,42.0,uomo,UNDER ARMOUR,FAT TIRE VENTURE PRO UNISEX - Scarpe da allenamento - timberwolf taupe/federal tan/metallic silver,97.99,139.99,https://www.zalando.it/under-armour-fat-tire-venture-pro-unisex-scarpe-da-allenamento-timberwolf-taupefederal-tanmetallic-silver-un244a02z-b11.html?size=42,FAT TIRE VENTURE PRO UNISEX,scarpe da allenamento,timberwolf taupe/federal tan/metallic silver
3039,3175,Scarpe Sportive,42.0,uomo,ASICS,GEL-VENTURE 10 - Scarpe da corsa su strada - black/graphite grey,79.99,79.99,https://www.zalando.it/asics-gel-venture-10-scarpe-da-corsa-su-strada-blackgraphite-grey-as142a17t-q11.html?size=42,GEL venture 10,Scarpe da corsa su strada,black/graphite grey
3040,3176,Scarpe Sportive,42.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - island pink tart cherry white,45.95,65.0,https://www.zalando.it/puma-caven-20-sneakers-basse-island-pink-tart-cherry-white-pu115o0nn-j11.html?size=42,CAVEN 2.0 UNISEX,scarpe da basket,island pink tart cherry white
3041,3177,Scarpe Sportive,42.0,uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - black cool dark gray,55.95,70.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-su-strada-black-cool-dark-gray-pu115o0wk-q14.html?size=42,RETALIATE 3,scarpe da corsa su strada,black cool dark gray
3042,3178,Scarpe Sportive,42.0,uomo,PUMA,AXELION REFRESH - Scarpe da corsa su strada - green moss/black/feather gray,80.0,80.0,https://www.zalando.it/puma-sneakers-basse-green-mossblackfeather-gray-pu112o0ia-m11.html?size=42,AXELION REFRESH,scarpe da corsa su strada,green moss/black/feather gray
3043,3179,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - white,90.0,114.0,https://www.zalando.it/new-balance-480-unisex-sneakers-basse-white-ne215o05f-a12.html?size=42,480 UNISEX,scarpe da basket,white
3044,3180,Scarpe Sportive,42.0,uomo,ASICS,JOLT 5 - Scarpe da corsa su strada - black/white,58.5,65.0,https://www.zalando.it/asics-jolt-5-scarpe-da-corsa-su-strada-blackwhite-as142a180-q12.html?size=42,JOLT 5,scarpe da corsa su strada,black/white
3045,3181,Scarpe Sportive,42.0,uomo,PUMA,RETALIATE 3 - Scarpe da corsa su strada - for all time red black,59.95,75.0,https://www.zalando.it/puma-retaliate-scarpe-da-corsa-stabili-for-all-time-red-black-pu115o0wk-g11.html?size=42,RETALIATE 3,scarpe da corsa su strada,for all time red black
3046,3182,Scarpe Sportive,42.0,uomo,PUMA,FAST-TRAC NITRO 3 - Scarpe da trail running - feather gray/glowing red/pure magenta,129.99,129.99,https://www.zalando.it/puma-fast-trac-nitro-3-scarpe-da-trail-running-feather-grayglowing-redpure-magenta-pu142a1xn-a11.html?size=42,FAST trac nitro 3,Scarpe da trail running,feather gray/glowing red/pure magenta
3047,3183,Scarpe Sportive,42.0,uomo,MIZUNO,THUNDER BLADE Z MID - Scarpe da pallavolo - white/bellwether blue/bel air blue,75.99,89.99,https://www.zalando.it/mizuno-thunder-blade-z-mid-scarpe-da-pallavolo-whitebellwether-bluebel-air-blue-m2742a0gr-a14.html?size=42,THUNDER BLADE Z MID,scarpe da pallavolo,white/bellwether blue/bel air blue
3048,3184,Scarpe Sportive,42.0,uomo,NEW BALANCE,480 UNISEX - Scarpe da basket - dark mushroom,99.99,99.99,https://www.zalando.it/new-balance-480l-unisex-sneakers-basse-dark-mushroom-ne215o05f-b11.html?size=42,480 UNISEX,scarpe da basket,dark mushroom
3049,3185,Scarpe Sportive,42.0,uomo,PUMA,ALL PRO NITRO LA - Scarpe da basket - team violet/pelé yellow,64.99,129.99,https://www.zalando.it/puma-scarpe-da-basket-team-violetpele-yellow-pu142a1xq-i11.html?size=42,ALL PRO NITRO LA,scarpe da basket,team violet/pelé yellow
